vacancy_link;vacancy_id;vacancy;salary;company_link;company_name;company_id;job_description;responsibilities
/ru/jobs/3472745/;3472745;Помощник руководителя;12000–19000;/ru/jobs/by-company/1485763/;Grand Car;1485763;"Внимание! Конкурс на вакансию открыт до 2 октября!--Построй карьеру после декрета! Наша компания помогает клиентам выгодно приобрести авто из США.(выбрать, доставить, растаможить, отремонтировать, поставить на учет). Компания активно развивается, стремительно растет отдел продаж и другие отделы. В связи с этим СРОЧНО разыскиваем инициативного помощника руководителя.--Наши ценности :--Мы честные--Мы быстрые--Мы результативные--Мы позитивные--Мы открытые--Мы любим Деньги--Работая с нами Вы получаете:--ЗП от 12, 000  до 19, 000 ;--Карьерные перспективы в течении первых 6 месяцев;--Комфортный офис в центре города;--Многоуровневая система обучений, которая помогает адаптироваться в течении месяца и быстро выйти на результат;--Обучение и повышение профессиональной квалификации за счет компании;--Прозрачная система мотиваций;--Тест-драйв крутых авто (TESLA, MUSTANG, RANGE ROVER);--Крутой, молодой, позитивный, дружный коллектив;--Ежеквартальные корпоративные мероприятия (квесты, корпоративы, развлекательные мероприятия);--Современная техника для работы;--Возможность приобретения авто из США по выгодной цене;--Еженедельные тренинги, тимбилдинги, мастер-классы;--Работа в слаженном коллективе с четким функционалом каждого сотрудника;--Возможность внедрений новых направлений, креативов;--Работа в CRM системе;--Высокий уровень доверия клиентов к компании;--Возможность развиваться сразу в нескольких направлениях (съемки в роликах на YouTube, TikTok);--Повышение коммуникативных навыков;--Удобный график понедельник-пятница, 9:30−18:30;--Удобный график понедельник-пятница, 9:30−18:30--Работа с VIP-клиентами;--Комфортная кухня, бесплатны чай, кофе.--Особыми привилегиями для Вас будет:--Возраст от 22 до 35 лет;--Опыт работы на аналогичной должности от 1 года;--Коммуникабельность;--Навык работы в CRM;--Навык работы в СММ;--Желание обучаться;--И теперь, если Вы внимательно прочли данную вакансию и решили, что хотите с ними работать, жмите «откликнуться»--";no data available
/ru/jobs/4568228/;4568228;Кладовщик;14000–16000;/ru/jobs/by-company/136909/;Spazio;136909;Магазин брендовой одеждыSpazioобъявляет набор на вакантную должность — Кладовщик.--Магазин брендовой одежды--Spazio--объявляет набор на вакантную должность — Кладовщик.--Требования:--Мужчина или женщина в возрасте до 45 лет.--Опыт работы на аналогичной должности не менее одного года.--Внимательность, ответственность, пунктуальность.--Отсутствие судимостей.--Обязанности:--Поддержание уже существующего порядка.--Прием и перемещение товара.--Инвентаризация товара.--Сезонная упаковка товара.--Мы предлагаем:--Нормированный рабочий день с 10:00 до 20:00--Оплачиваемый отпуск.--Официальное трудоустройство.--Работа в центре города, возле метро Печерская.--Комфортные условия труда (раздевалка, столовая, теплое и хорошо освещенное помещение).--Большой и дружественный коллектив.--Возможность карьерного роста.--Наш адрес: Бульвар Леси Украинки 24.--Телефон:Показать телефон, Максим.--Если Вас заинтересовало наше предложение, обязательно свяжитесь с нами по телефону или откликнитесь на резюме. Наш менеджер в кратчайшие сроки свяжется с Вами.--;Мужчина или женщина в возрасте до 45 лет.--Опыт работы на аналогичной должности не менее одного года.--Внимательность, ответственность, пунктуальность.--Отсутствие судимостей.--
/ru/jobs/4569767/;4569767;Аналитик 1C;no data available;/ru/jobs/by-company/817474/;Сузирья, группа компаний;817474;"Группа компаний «Сузирья» —национальная компания, деятельность которой имеет три бизнес направления:--Группа компаний «Сузирья» —--дистрибуцияwww.suziria.ua;--дистрибуция--производство товаров для животных;--собственный ритейлwww.masterzoo.ua.--собственный ритейл--в связи с расширением штата объявляет об открытии вакансиианалитик систем 1С.--аналитик систем 1С.--Основные задачи:--разработка методологической базы постановки задач программистам;--самостоятельно или с участием заказчика написание заданий на разработку программистам;--анализ существующих процессов и предложения по их оптимизации;--внесение информации в базу данных и проведение необходимых документов и регламентных работ;--написание инструкций по существующему функционалу работы системы;--самостоятельное тестирование функционала системы, а также совместное тестирование с программистом.--Мы предлагаем:--График работы: с 09:00 до 18:00, с понедельника по пятницу, обеденный перерыв — 1 час.--Адрес места работы: ул. Зерновая, 4 (район Одесской).--Столовая на территории офиса.--Официальное трудоустройство согласно КЗоТ Украины, оплата отпусков и больничных.--Своевременная достойная заработная плата (выплата 2 раза в месяц).--Работа в стабильной развивающейся компании.--Скидки сотрудникам на продукцию компании.--От кандидата ожидаем:--Опыт работы аналитиком систем обязателен от 2-х лет;--высшее образование (экономическое, математическое, программирование);--прохождение курсов по бизнес-анализу будем преимуществом;--умение составлять техническое задание будет преимуществом;--умение структурировать и анализировать информацию;--коммуникабельность.--Если вас заинтересовала вакансия, отправляйте свое резюме!--Будем рады видеть Вас в нашей команде!--";no data available
/ru/jobs/4569763/;4569763;Водитель-экспедитор со своим авто (пикап);no data available;/ru/jobs/by-company/14030/;Омега, ООО;14030;"Мы — Компания«Омега» — № 1 на рынке в области дистрибуции автокомпонентов.--Уже 30 лет осуществляем успешную, стабильную работу в сфере автобизнеса. За это время мы завоевали признание на международном уровне. Гордимся коллективом профессионалов численностью более 2 300 сотрудников, которые работают в 19 филиалах по всей Украине. Главный офис находится в Харькове.--В связи с расширением штата ищем «Водителя-экспедитора со своим авто» (Renault Kangoo, Citroen Berlingo, Opel Combo, Fiat Doblo).--Что мы Вам предлагаем:--Стабильная заработная плата, которую выплачиваем без задержек;--Бонус 1500 , если приведете друга в компанию и он пройдет успешно испытательный срок;--Компенсируем топливо — выдаем карты ОККО;--Официальное оформление с 1го рабочего дня;--Оплачиваемые больничный и отпуск;--Компенсация абонимента в тренажерном зале для вас и ваших детей до 14 лет;--График: Пн-Пт с 8:00 до последнего клиента + 1 Сб в месяц, Вс — выходной;--Загрузка будет происходить по двум адресам: г. Черкассы, ул. Святотроицкая, 102 и ул. Смелянская, 181.--Ваши задачи:--Доставка груза клиентам компании по городу;--Погрузочно-разгрузочные работы (до 30 кг).--Для нас важно:--Опыт работы от 2х лет в сфере доставки товара;--Вы имели личный автомобиль типа пикап не старше 2006 года; — Renault Kangoo, Citroen Berlingo, Opel Combo, Fiat Doblo;--Чтобы Вы проживали в черте города.--О компании:--https://omega.page/--https://highway.biz.ua/--https://www.facebook.com/OmegaLLCUA/--https://instagram.com/omegallc?igshid=16qxlbuig6xr7--Для записи на собеседование звоните по телефонам —Показать телефон,Показать телефон, Анна.--";"Стабильная заработная плата, которую выплачиваем без задержек;--Бонус 1500 , если приведете друга в компанию и он пройдет успешно испытательный срок;--Компенсируем топливо — выдаем карты ОККО;--Официальное оформление с 1го рабочего дня;--Оплачиваемые больничный и отпуск;--Компенсация абонимента в тренажерном зале для вас и ваших детей до 14 лет;--График: Пн-Пт с 8:00 до последнего клиента + 1 Сб в месяц, Вс — выходной;--Загрузка будет происходить по двум адресам: г. Черкассы, ул. Святотроицкая, 102 и ул. Смелянская, 181.--"
/ru/jobs/4568618/;4568618;Programmatic Media Buyer;no data available;/ru/jobs/by-company/1806467/;no data available;1806467;We are seeking a highly motivated, experienced Programmatic Media Buyer to join our team.--You will Be in charge of budgets and regions to develop a buying strategy and set up and launch programmatic campaigns.--The successful candidate will be required to:--2+ years experience within the field of programmatic media buying and campaign management, with experience in arbitrating performance campaigns.--Plan, manage and execute marketing campaigns from scratch (ideas, funnels, creatives and ads).--Excellent analytical and communication skills.--Searching for media sources and publishers.--Negotiate rates with media companies to obtain a competitive price.--Experiment with new platforms and channels.--Monitor costs and return on investment (ROI).--Analyse and optimize media spending, focusing on data-driven tactics to ensure KPI delivery.--Provide creative direction for banners, text ads, images, video ads and landing pages.--Requirements:--BA/BS.--Fluent or highly proficient in English.--2+ years of experience with digital ad trafficking, including the. Scheduling and set-up of online/mobile video campaigns.--Knowledge of Programmatic and DSP platforms.--;no data available
/ru/jobs/4488983/;4488983;Менеджер по транспортной логистике;no data available;/ru/jobs/by-company/14030/;Омега, ООО;14030;"Мы — Компания «Омега» — № 1 на рынке в области дистрибуции автокомпонентов.--Уже 30 лет осуществляем успешную, стабильную работу в сфере автобизнеса. За это время мы завоевали признание на международном уровне. Гордимся коллективом профессионалов численностью более 2 500 сотрудников, которые работают в 19 филлиалах по всей Украине.--Ищем Менеджера по транспортной логистике.--Что мы Вам предлагаем:--Стабильная заработная плата, которую выплачиваем без задержек;--Бонус 1500 , если приведете друга в компанию и он пройдет успешно испытательный срок;--Официальное оформление с 1го рабочего дня;--Оплачиваемые больничный и отпуск 24 календарных дня, который Вы сможете взять после 6ти месяцев работы;--Компенсация абонимента в тренажерном зале либо другой вида спорта — для вас и ваших детей до 14 лет;--Удаленная работа после испытательного срока;--График: Пн-Пт с 12:00 до 21:00 + 1 Сб в месяц, Вс — выходной;--Месторасположение на время стажировки: пос. Бабаи, ул. Вторчерметовская, 4 — комфортная доставка из Харькова и Змиева и обратно;--Отличный старт для карьерного роста в крупнейшей компании Украины по дистрибуции автокомпонентов.--Ваши задачи:--Планирование маршрутов доставки в программе ТМС.--От Вас ожидаем:--Навык работы в программе 1С;--Опыт, связанный с логистикой, будет плюсом.--Узнать больше о нашей компании Вы сможете пройдя по ссылке:--https://omega.page/--https://www.facebook.com/OmegaLLCUA/--https://instagram.com/omegallc?igshid=16qxlbuig6xr7--Чтобы записаться на собеседование, звоните по номерамПоказать телефон,Показать телефон, Анна.--";"Стабильная заработная плата, которую выплачиваем без задержек;--Бонус 1500 , если приведете друга в компанию и он пройдет успешно испытательный срок;--Официальное оформление с 1го рабочего дня;--Оплачиваемые больничный и отпуск 24 календарных дня, который Вы сможете взять после 6ти месяцев работы;--Компенсация абонимента в тренажерном зале либо другой вида спорта — для вас и ваших детей до 14 лет;--Удаленная работа после испытательного срока;--График: Пн-Пт с 12:00 до 21:00 + 1 Сб в месяц, Вс — выходной;--Месторасположение на время стажировки: пос. Бабаи, ул. Вторчерметовская, 4 — комфортная доставка из Харькова и Змиева и обратно;--Отличный старт для карьерного роста в крупнейшей компании Украины по дистрибуции автокомпонентов.--"
/ru/jobs/4569733/;4569733;Продавець-консультант (ТРЦ Respublika, ст. м. Теремки);10000–15000;/ru/jobs/by-company/95512/;Віват, канцелярія;95512;"Компанія«ВКФ «ВВ»—найкрупніший лідер з постачання канцтоварів та товарів для творчості і розвитку, яка має багаторічну історію(29 років!),запрошуєпродавців-консультантівв унікальний магазин«Librarium», в новому ТРЦ «RespublikaPark».--«ВКФ «ВВ»--—--(29 років!),--продавців-консультантів--«--Librarium--», в новому ТРЦ «--Respublika--Park--.--На даному етапі ТРЦ в активній фазі підготовки до відкриття, яке відбудеться вже в наступному місяці.--У зв’язку з цим, запрошуємо в нашу команду бажаючих працювати на результат, стати справжніми професіоналами своєї справи та досягти стрімкого кар`єрного зростання в компанії, що стабільно розвивається!--«Librarium»— це не просто магазин, це територія з багатотисячним асортиментом товарів для творчості, хобі та професійних художників, безліч ідей для подарунків, канцтоварів та товарів для навчання, а також сотні ігор та іграшок. В нашому магазині особлива атмосфера, в якій ви забажаєте залишитись назавжди!--«Librarium»--До відкриття ТРЦ Ваша адаптація пройде на базі одного з наших магазинів, яке найближче підходить Вам територіально.--В Києві ми представлені:--ТРЦ «Art Mall» (м.Теремки, вул.А.Заболотного,37);--ТРЦ «Аркадія""(м.Шулявська, Політехнічний інститут, вул.Борщагівська,154);--ТРЦ «Lavina Mall» (м.Академмістечко, вул.Берковецька,6);--ТРЦ «Retroville» (проспект Правди,47);--ТРЦ «Blockbuster Mall» (м.Почайна, Оболонь, проспект Степана Бандери,36);--ТРЦ «Sky Mall» (Проспект Романа Шухевича (Ватутіна)2;--ТЦ «Дарниця""(проспект Соборності,2/1а);--ТРЦ «River Mall""(м.Осокорки, вул.Дніпровська Набережна,12).--Як ми Вас бачимо:--Творча особистість (знання художніх матеріалів і технік роботи з ними — буде величезним плюсом) — бажано, але не обов’язково;--Приємні у спілкуванні, активні, вмієте знаходити мову з людьми;--Бажаєте навчитись чомусь новому та відкриті до нових знань;--З грамотною і ввічливою промовою, акуратною зовнішністю;--Наявність досвіду в проведенні художніх майстер-класів буде величезним плюсом!--Вам буде необхідно:--З посмішкою зустрічати і ввічливо обслуговувати наших улюблених клієнтів;--Брати активну участь у прийомі і викладенні товару, проведенні інвентаризації;--Професійно консультувати покупців щодо асортименту товарів;--Підвищувати рівень продажів, працювати в торговому залі з клієнтами, робота з касою;--Брати участь в підготовці і проведенні регулярних мистецьких майстер-класів (за бажанням, Вам оплачується додатково).--Ми пропонуємо:--Офіційне працевлаштування з першого робочого дня (ваше стажування вже оплачується);--Повний соціальний пакет згідно КЗпП України (оплачувані лікарняні,24 календарних дні відпустки);--Гідний рівень заробітної плати з простою системою мотивації та можливістю впливати на свій рівень заробітної плати (ставка + бонуси);--Зручний графік роботи: восьмигодинний робочий день без переробіток!(10.00−19.00,13.00−22.00,5/2);--Ми навчимо Вас навикам роботи з касою (що знадобиться Вам надалі);--Робота у нас — це сталий розвиток та можливість кар`єрного та професійного зростання!--Молода та креативна команда професіоналів мережі«Librarium»вже чекає на тебе! Надсилай нам своєрезюмета приєднуйся до нашої команди!--резюме--У зв’язку із стрімким поширенням короновірусної інфекції, пріорітет надається вакцинованим, адже якщо буде запроваджено загальнодержавний локдаун, магазин працюватиме за умови вакцинації колективу.--";no data available
/ru/jobs/4569732/;4569732;Менеджер по роботі з клієнтами (After sale, автобізнес);17000;/ru/jobs/by-company/1482163/;Columb Trade;1482163;"Провідна міжнародна компанія з доставки авто з СШАCOLUMB TRADE, офіційний представник Intercargo USA, член європейської бізнес асоціації ЕВА.--COLUMB TRADE--COLUMB TRADE— це корабель, на палубі якого більше 200 співробітників, готових відкрити світ американських аукціонів та зробити авторинок США доступним для кожного. 10 офісів в Україні, а також є представництва в Мінську, Республіка Білорусь; у Варшаві, Польща.--COLUMB TRADE— це команда драйву та креативу, ми як єдине ціле, де важливий кожен співробітник і важлива кожна думка без винятків.--Ми будемо раді бачити в нашій команді креативного співробітника, заточеного на результат. У свою чергу, ми даємо можливість реалізувати наявні навички і знання, а також придбати нові, які допоможуть підвищити тобі професійний рівень і, відповідно, твою цінність.--Мипривеземо твою американську мрію і не тільки😉--Ми--привеземо твою американську мрію і не тільки--Функціонал:--своєчасна обробка вхідних лідів;--щоденний контроль пересування авто від страхового майданчика до вказаної адреси доставки клієнтом;--ведення та консультація клієнта на всіх етапах доставки авто до вручення ключів з рук в руки;--комунікація з партнерами та іншими підрозділами компанії для отримання інформації про авто;--контроль платежів;--контроль видачі авто і документів клієнту;--внесення всієї інформації в Google Doc по доставці авто.--Ми очікуємо:--вища освіта;--комунікабельність;--стресостійкість;--уважність до деталей;--відповідальність.--Що ми можемо запропонувати:--роботу в драйвовій та креативній команді під керівництвом мега професійних керівників;--сучасну потужну техніку: персональний комп’ютер, робочий телефон і всі необхідні ресурси;--робочий простір в комфортабельному офісі в центрі міста;--участь з командою в класних корпоративах та заходах;--постійне безперервне навчання з першого дня;--можливість заробляти вище за ринок;--звичайно ж, ти купиш машину своєї мрії;--графік з 09.00 до 18.00 з понеділка по п’ятницю.--Чекаємо ваших резюме!--Наш сайт:https://columbauto.com.ua/about/--Ми в Інстаграмhttps://www.instagram.com/columb_auto_trade/?hl=ru--";no data available
/ru/jobs/4376699/;4376699;Адміністратор у контакт-центр (ст. м. Вирлиця);no data available;/ru/jobs/by-company/481722/;Люми-Дент, ООО;481722;"У зв’язку з розширенням в нашу дружну сім`ю — професійну команду мережі стоматологічних клінік«Люмі-Дент»— потрібніадміністратори в контакт-центр.--«Люмі-Дент»--адміністратори в контакт-центр.--На сьогоднішній день ми найпрогресивніша мережа стоматологічних клінік у Києві та в Україні. Ми активно розширюємось — щороку ми відкриваємо нову стоматологічну клініку та збільшуємо кількість стоматологічних крісел на 3 одиниці.--На сьогоднішній день колектив клінік«Люмі-Дент»становить понад 250 осіб, далі ми рішуче налаштовані розширити наш штат, і не збираємося зупинятися на цьому!--Наша команда — професіонали своєї справи, ми не шкодуємо коштів для підвищення рівня кваліфікації фахівців кожного ранга.--Вимоги:--Грамотна мова, чітка дикція, високі комунікативні навички;--Відповідальність, дисциплінованість;--Здатність швидко навчатися, стресостійкість;--Знання розмовної англійської на рівні Intermediate — буде перевагою;--Досвід спілкування з клієнтами в телефонному режимі або у форматі листування;--Досвід роботи в call-центрі або контакт-центрі — буде перевагою.--Обов’язки:--Консультація по послугах клініки та їх вартості;--Запис пацієнтів на прийом;--Робота з 1с;--Робота зі страховими пацієнтами та страховими компаніями в телефонному режимі або у форматі листування.--Ми пропонуємо:--Молода та дружня команда.--Зручне територіальне розташування — метро Вирлиця.--Комфортні умови праці.--Можливість постійного навчання та розвитку.--Кар`єрне зростання.--Конкурентноздатна і своєчасна заробітна платня.--Офіційне працевлаштування.--Графік роботи 2 через 2, з 8:00 по 21:00.--Випробувальний термін до 3-х місяців. Заробітна плата від 11500 до 27000 .--Якщо в описі Ви побачили себе, то надсилайте свої резюме до нас або телефонуйте за тел:Показать телефонМарія,Показать телефон(Анна)--Показать телефонМарія,Показать телефон(Анна)--Ми чекаємо на Вас!--Посилання на наш сайт —https://www.lumident.kiev.ua/--";no data available
/ru/jobs/4410623/;4410623;Адміністратор у мережу стоматологічних клінік (Солом`янка);no data available;/ru/jobs/by-company/481722/;Люми-Дент, ООО;481722;"Привіт!--Ми — «Люмі-Дент», найпрогресивніша мережа стоматологічних клінік в Києві та в Україні. Ми активно розширюємося — щороку ми відкриваємо нову стоматологічну клініку та збільшуємо кількість стоматологічних крісел на 3 одиниці.--У зв’язку з розширенням в нашу дружню сім`ю потрібенадміністратор клініки.--адміністратор клініки--Ми працюємо тільки з провідним і професійним стоматологічним обладнанням, ми створили ефективну цифрову зуботехнічну лабораторію.--Наша команда — професіонали своєї справи, ми не шкодуємо коштів для підвищення рівня кваліфікації фахівців кожного рангу.--На сьогоднішній день колектив мережі стоматологічних клінік«Люмі-Дент»становить понад 250 осіб, далі ми рішуче налаштовані розширити наш штат і не збираємося зупинятися на цьому!--«Люмі-Дент»--Які основні обов’язки нашого адміністратора?--Консультація про послуги клініки і їх вартості;--Зустріч пацієнтів та відповіді на їх запитання;--Запис пацієнтів на прийом;--Проведення розрахунків з пацієнтами;--Робота з 1С якщо немає досвіду — ми навчимо Вас!;--Відповіді на телефонні дзвінки;--Робота зі страховими компаніями;--Робота з лабораторіями.--Яким вимогам відповідає наш адміністратор?--Досвідчений користувач ПК MS Office Word, Excel;--Вільне та грамотне володіння російською та українською мовами;--Знання англійської на рівні intermediate;--Презентабельний зовнішній вигляд, знання бізнес-етикету і правил ділового спілкування, клієнтоорієнтованість.--Що ми пропонуємо?--Молоду та дружню команду;--Можливість постійного навчання та розвитку;--Кар`єрне зростання;--Конкурентноздатну та своєчасну заробітню плату;--Офіційне працевлаштування;--Зручний графік роботи: 2/2, з 7:00 до 21:00;--Випробувальний термін до 3-х місяців;--Заробітна плата на 1 місяць — 12500 ., 2 місяць — 13500 ., 3 місяць — 14500 . Після випробувального терміну заробітна плата — 16500/17500 .--Територіальне розміщення: вул. Мацієвича 2/4 (Солом`янка).--Якщо в описі Ви побачили себе, то надсилайте свої резюме до нас або телефонуйте за номером:Показать телефонМарія,Показать телефон(Анна).--Показать телефонМарія,Показать телефон(Анна)--.--Ми чекаємо на Вас!--Посилання на наш сайт —https://www.lumident.kiev.ua/--";no data available
/ru/jobs/4569714/;4569714;Оператор call-центра;no data available;/ru/jobs/by-company/666540/;Arce;666540;"Міжнародна компаніяARCE contact center— займає лідерське місце на ринку вже більше 10 років, завдяки своєму професіоналізму нам довіряють своїх клієнтів провідні компанії світу: дипломатичні представництва, авіа — туристичні компанії, оператори мобільного зв’язку, інтернет-магазини, банківські структури, страхові компанії та ін.--ARCE contact center--Вимоги:--грамотна українська та російська мови, чітка дикція;--досвід роботи з ПК на рівні користувача;--досвід роботи з клієнтами вітається.--Задачі:--Надання інформації клієнтам Компанії — Замовника;--Допомога клієнтам в вирішенні проблемних питань;--Виконання вимог Замовника щодо якості обслуговування.--Умови:--Конкурентний рівень оплати праці(доплати за понаднормову роботу), двома частинами в місяць;--Конкурентний рівень оплати праці--Оплачуване навчання;--Прозорі умови працевлаштування;--Гнучкий графік роботи(є можливість працювати від 6-ти год на день);--Гнучкий графік роботи--Комфортні умови праці в сучасному офісному центрі;--Реальний кар`єрний та професійний розвиток;--Дружний колектив;--Офіційне працевлаштування.--Оплата праці погодинна плюс бонуси за хорошу роботу!--Не чекай на краще, твори Краще сам.--Приєднуйся до нашої команди та надавай якісну та професійну підтримку клієнтам.--Для отримання додаткової інформації переходьте за посиланнями:--Facebook:https://www.facebook.com/ARCEcontactcenter--Instagram:https://www.instagram.com/arce_contact_center--http://www.arce.com.ua--Для запису на співбесіду надсилай резюме, або одразу телефонуйПоказать телефонРоксолана.--Показать телефонРоксолана.--";no data available
/ru/jobs/4473504/;4473504;Продавец-консультант (ст. м. Вокзальная, Васильковская, Кловская, Оболонь);17000;/ru/jobs/by-company/274734/;Эко-Лавка;274734;"Национальная сеть магазинов натуральных и органических продуктов «Эко-Лавка» в связи с развитием бизнеса объявляет конкурс на вакансию консультант-продавец.--Национальная сеть магазинов натуральных и органических продуктов «Эко---Лавка» в связи с развитием бизнеса объявляет конкурс на вакансию консультант---продавец.--Записатьсяна собеседование можнос 9.00 до 18.00 по телефону:Показать телефон,Показать телефон,Показать телефон— Татьяна Анатольевна--Записаться--на собеседование можно--с 9.00 до 18.00 по телефону:--Показать телефон,Показать телефон,Показать телефон— Татьяна Анатольевна--Ознакомиться с ассортиментом продукции и посетить виртуальный тур по одному из наших магазинов можно по ссылке:--https://my.matterport.com/show/?m=iLosJ3rDbMk--Условия:--Заработная плата от 11 000 − 17 000 . (ставка + % + бонусы и премии);--Удобный график работы (неделя ч/з неделю c 9:00 до 21:00);--Предпочтение: женщины 25−45 лет;--Официальное трудоустройство--Если Вы:--Активна, умеете и любите общаться;--Позитивная — любите улыбаться и работать в команде;--Имеете хорошую память и грамотно поставленную речь;--С приятной внешностью и пример опрятности;--Готова работать на результат;--Готова много учиться, читать и стать профессионалом--Тогда,добро пожаловать!--Тогда,--добро пожаловать--!--Вы получаете:--Стабильную работу в быстроразвивающейся компании;--Обучение (тренинги, школа, повышение квалификации) за счет Компании;--Презентации и дегустации от лучших поставщиков Украины;--Оплачиваемую стажировку;--Помощь и поддержку во время адаптационного периода;--Заработную плату, одну из самых высоких в отрасли. Наши лучшие консультанты зарабатывают больше 17 000 .;--Своевременную выплату заработной платы в конце каждой рабочей недели;--Систему постоянных бонусов и премий за высокие результаты;--При удобном графике неделя через неделю, возможность дополнительных оплачиваемых рабочих дней (возможность дополнительного заработка);--Возможность личностного и карьерного роста у каждого сотрудника в компании, у которой уже более 100 магазинов (и постоянно открываются новые);--Большинство магазинов находятся возле метро;--Возможность трудоустройства в магазине не далеко от дома;--Работа только с качественной продукцией--Основные обязанности консультанта:--Обеспечение продаж при проведении качественных презентаций в магазине;--Работа с новыми и постоянными клиентами;--Работа с кассовым аппаратом и первичным документооборотом (проводим предварительное обучение);--Размещение/выкладка товара, контроль сроков годности;--Работа с отчетностью (базовые навыки работы с программами Exсel и Mail);--Проведение переучета--Записьна собеседованиес 9.00 до 18.00 по телефону:--Запись--на собеседование--";no data available
/ru/jobs/4511372/;4511372;SEO-спеціаліст;no data available;/ru/jobs/by-company/1827575/;Art Consilio;1827575;Art Consiliois an international company specializing in providing consulting services in marketing and economics. The main countries with which the Company cooperates are the countries of Western, Eastern, and Central Europe. Now we are hiring an SEO Manager for our best Marketing Team!--Art Consilio--The SEO managers are the driven force of our company as they highly contribute to the promotion of clients` businesses, making them visible on the web. The key to SEO success is well-optimized and selling content that reads smoothly and brings value to the clients. That is why we strive to hire creative minds who are not afraid of high work volume and tight deadlines--Key qualifications--Advanced English (written) — C1--Excellent writing, editing, and proofreading skills--Flawless literacy--A high level of self-organization with a goal-oriented approach--2+ years of experience as lead SEO--Strong computer literacy--Knowledge of core SEO copywriting principles and positive reviews/ sites publication--Proven experience in removing negative reviews/sites using googles complaint mechanism--An ability to switch between different tasks and meet deadlines--*BIG ADVANTAGE: work experience with a reputation in social networks such as FB, YouTube, Twitter, etc.--*--Benefits & Perks--Competitive salary--Career growth opportunities--An ability to work at a comfortable office close to the city center--Zero bureaucracy--A friendly team of like-minded specialists--Open-minded and supportive management--Paid sick leave and vacation--Corporate events and celebrations--We will be glad to see you on our team! Please send us your CV with your salary expectations and we will contact you as soon as possible.--;no data available
